2019-06-17 14:20:52,633 INFO - helpers.log_helper - Completed configuring logger.
2019-06-17 14:28:12,776 INFO - __main__ - Completed generating dataset.
2019-06-17 14:28:12,777 INFO - __main__ - Dataset info: {'X_train_np.shape': (621, 1329, 672, 3), 'y_train_np.shape': (621, 1329, 5), 'X_val_np.shape': (207, 1329, 672, 3), 'y_val_np.shape': (207, 1329, 5), 'X_test_np.shape': (208, 1329, 672, 3), 'y_test_np.shape': (208, 1329, 5)}
2019-06-17 14:28:13,060 WARNING - tensorflow - From /home/ubuntu/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/resource_variable_ops.py:435: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
2019-06-17 14:28:13,216 WARNING - tensorflow - From /home/ubuntu/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/keras/layers/core.py:143: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
2019-06-17 14:28:17,391 WARNING - tensorflow - From /home/ubuntu/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
2019-06-17 14:28:24,920 INFO - models.tcn - Model summary:
2019-06-17 14:28:24,921 INFO - models.tcn - ---------
2019-06-17 14:28:24,921 INFO - models.tcn - Variables: name (type shape) [size]
2019-06-17 14:28:24,921 INFO - models.tcn - ---------
2019-06-17 14:45:55,451 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 57] [Learning rate: 2.8244E-03] rmse: 0.0656229943
2019-06-17 14:45:55,756 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 58] [Learning rate: 2.8244E-03] rmse: 0.0830757901
2019-06-17 14:45:56,061 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 59] [Learning rate: 2.8244E-03] rmse: 0.0469339641
2019-06-17 14:45:56,366 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 60] [Learning rate: 2.8244E-03] rmse: 0.0436265004
2019-06-17 14:45:56,671 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 61] [Learning rate: 2.8244E-03] rmse: 0.0741179685
2019-06-17 14:45:56,976 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 62] [Learning rate: 2.8244E-03] rmse: 0.0415108885
2019-06-17 14:45:57,282 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 63] [Learning rate: 2.8244E-03] rmse: 0.0781834473
2019-06-17 14:45:57,587 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 64] [Learning rate: 2.8244E-03] rmse: 0.0575039749
2019-06-17 14:45:57,893 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 65] [Learning rate: 2.8244E-03] rmse: 0.0317842371
2019-06-17 14:45:58,198 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 66] [Learning rate: 2.8244E-03] rmse: 0.0643094839
2019-06-17 14:45:58,503 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 67] [Learning rate: 2.8244E-03] rmse: 0.1043509170
2019-06-17 14:45:58,808 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 68] [Learning rate: 2.8244E-03] rmse: 0.0902527177
2019-06-17 14:45:59,113 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 69] [Learning rate: 2.8244E-03] rmse: 0.0722067761
2019-06-17 14:45:59,419 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 70] [Learning rate: 2.8244E-03] rmse: 0.0692582669
2019-06-17 14:45:59,724 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 71] [Learning rate: 2.8244E-03] rmse: 0.0715558989
2019-06-17 14:46:00,029 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 72] [Learning rate: 2.8244E-03] rmse: 0.0336371794
2019-06-17 14:46:00,335 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 73] [Learning rate: 2.8244E-03] rmse: 0.1053475903
2019-06-17 14:46:00,640 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 74] [Learning rate: 2.8244E-03] rmse: 0.0646312197
2019-06-17 14:46:00,945 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 75] [Learning rate: 2.8244E-03] rmse: 0.0647172213
2019-06-17 14:46:01,251 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 76] [Learning rate: 2.8244E-03] rmse: 0.0428868958
2019-06-17 14:46:01,556 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 77] [Learning rate: 2.8244E-03] rmse: 0.0346358127
2019-06-17 14:46:01,862 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 78] [Learning rate: 2.8244E-03] rmse: 0.0618850473
2019-06-17 14:46:02,168 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 79] [Learning rate: 2.8244E-03] rmse: 0.0350623665
2019-06-17 14:46:02,473 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 80] [Learning rate: 2.8244E-03] rmse: 0.0301750521
2019-06-17 14:46:02,779 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 81] [Learning rate: 2.8244E-03] rmse: 0.0857358648
2019-06-17 14:46:03,084 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 82] [Learning rate: 2.8244E-03] rmse: 0.0881141892
2019-06-17 14:46:03,389 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 83] [Learning rate: 2.8244E-03] rmse: 0.0727409441
2019-06-17 14:46:03,695 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 84] [Learning rate: 2.8244E-03] rmse: 0.0885993463
2019-06-17 14:46:04,000 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 85] [Learning rate: 2.8244E-03] rmse: 0.0449302059
2019-06-17 14:46:04,306 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 86] [Learning rate: 2.8244E-03] rmse: 0.0831140371
2019-06-17 14:46:04,611 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 87] [Learning rate: 2.8244E-03] rmse: 0.0605882207
2019-06-17 14:46:04,917 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 88] [Learning rate: 2.8244E-03] rmse: 0.0403596024
2019-06-17 14:46:05,222 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 89] [Learning rate: 2.8244E-03] rmse: 0.0615808280
2019-06-17 14:46:05,527 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 90] [Learning rate: 2.8244E-03] rmse: 0.0447100798
2019-06-17 14:46:05,832 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 91] [Learning rate: 2.8244E-03] rmse: 0.0626102607
2019-06-17 14:46:06,138 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 92] [Learning rate: 2.8244E-03] rmse: 0.0819725184
2019-06-17 14:46:06,444 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 93] [Learning rate: 2.8244E-03] rmse: 0.0733474928
2019-06-17 14:46:06,749 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 94] [Learning rate: 2.8244E-03] rmse: 0.0601356562
2019-06-17 14:46:07,054 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 95] [Learning rate: 2.8244E-03] rmse: 0.0718838848
2019-06-17 14:46:07,359 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 96] [Learning rate: 2.8244E-03] rmse: 0.0648050993
2019-06-17 14:46:07,665 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 97] [Learning rate: 2.8244E-03] rmse: 0.0369194797
2019-06-17 14:46:07,971 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 98] [Learning rate: 2.8244E-03] rmse: 0.0553933954
2019-06-17 14:46:08,276 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 99] [Learning rate: 2.8244E-03] rmse: 0.0686523155
2019-06-17 14:46:08,581 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 100] [Learning rate: 2.8244E-03] rmse: 0.0757018959
2019-06-17 14:46:08,886 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 101] [Learning rate: 2.8244E-03] rmse: 0.0677488688
2019-06-17 14:46:09,191 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 102] [Learning rate: 2.8244E-03] rmse: 0.0486416116
2019-06-17 14:46:09,496 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 103] [Learning rate: 2.8244E-03] rmse: 0.0473079432
2019-06-17 14:46:09,802 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 104] [Learning rate: 2.8244E-03] rmse: 0.0708327484
2019-06-17 14:46:10,107 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 105] [Learning rate: 2.8244E-03] rmse: 0.0426476303
2019-06-17 14:46:10,412 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 106] [Learning rate: 2.8244E-03] rmse: 0.0776714151
2019-06-17 14:46:10,718 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 107] [Learning rate: 2.8244E-03] rmse: 0.0686685383
2019-06-17 14:46:11,023 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 108] [Learning rate: 2.8244E-03] rmse: 0.0511543251
2019-06-17 14:46:11,328 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 109] [Learning rate: 2.8244E-03] rmse: 0.0461537055
2019-06-17 14:46:11,633 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 110] [Learning rate: 2.8244E-03] rmse: 0.0907646029
2019-06-17 14:46:11,939 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 111] [Learning rate: 2.8244E-03] rmse: 0.0498233204
2019-06-17 14:46:12,244 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 112] [Learning rate: 2.8244E-03] rmse: 0.0804426543
2019-06-17 14:46:12,549 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 113] [Learning rate: 2.8244E-03] rmse: 0.0463812624
2019-06-17 14:46:12,854 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 114] [Learning rate: 2.8244E-03] rmse: 0.0738454831
2019-06-17 14:46:13,160 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 115] [Learning rate: 2.8244E-03] rmse: 0.0246503872
2019-06-17 14:46:13,465 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 116] [Learning rate: 2.8244E-03] rmse: 0.0722738822
2019-06-17 14:46:13,770 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 117] [Learning rate: 2.8244E-03] rmse: 0.0911791440
2019-06-17 14:46:14,076 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 118] [Learning rate: 2.8244E-03] rmse: 0.0414312948
2019-06-17 14:46:14,381 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 119] [Learning rate: 2.8244E-03] rmse: 0.0745597678
2019-06-17 14:46:14,686 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 120] [Learning rate: 2.8244E-03] rmse: 0.0497693095
2019-06-17 14:46:14,991 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 121] [Learning rate: 2.8244E-03] rmse: 0.0712210121
2019-06-17 14:46:15,297 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 122] [Learning rate: 2.8244E-03] rmse: 0.0768165027
2019-06-17 14:46:15,602 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 123] [Learning rate: 2.8244E-03] rmse: 0.0717391737
2019-06-17 14:46:15,907 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 124] [Learning rate: 2.8244E-03] rmse: 0.0352093574
2019-06-17 14:46:16,212 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 125] [Learning rate: 2.8244E-03] rmse: 0.0670466746
2019-06-17 14:46:16,517 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 126] [Learning rate: 2.8244E-03] rmse: 0.0447346008
2019-06-17 14:46:16,822 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 127] [Learning rate: 2.8244E-03] rmse: 0.0867114250
2019-06-17 14:46:17,128 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 128] [Learning rate: 2.8244E-03] rmse: 0.0713984878
2019-06-17 14:46:17,433 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 129] [Learning rate: 2.8244E-03] rmse: 0.0692751141
2019-06-17 14:46:17,738 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 130] [Learning rate: 2.8244E-03] rmse: 0.0574170451
2019-06-17 14:46:18,043 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 131] [Learning rate: 2.8244E-03] rmse: 0.0481653000
2019-06-17 14:46:18,348 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 132] [Learning rate: 2.8244E-03] rmse: 0.0537437122
2019-06-17 14:46:18,654 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 133] [Learning rate: 2.8244E-03] rmse: 0.0836077774
2019-06-17 14:46:18,958 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 134] [Learning rate: 2.8244E-03] rmse: 0.0747197552
2019-06-17 14:46:19,264 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 135] [Learning rate: 2.8244E-03] rmse: 0.0398553305
2019-06-17 14:46:19,569 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 136] [Learning rate: 2.8244E-03] rmse: 0.0660895164
2019-06-17 14:46:19,874 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 137] [Learning rate: 2.8244E-03] rmse: 0.0418458443
2019-06-17 14:46:20,180 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 138] [Learning rate: 2.8244E-03] rmse: 0.0669642211
2019-06-17 14:46:20,485 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 139] [Learning rate: 2.8244E-03] rmse: 0.0339360374
2019-06-17 14:46:20,790 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 140] [Learning rate: 2.8244E-03] rmse: 0.0617957032
2019-06-17 14:46:21,095 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 141] [Learning rate: 2.8244E-03] rmse: 0.0305844804
2019-06-17 14:46:21,400 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 142] [Learning rate: 2.8244E-03] rmse: 0.0689261746
2019-06-17 14:46:21,705 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 143] [Learning rate: 2.8244E-03] rmse: 0.0952819685
2019-06-17 14:46:22,011 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 144] [Learning rate: 2.8244E-03] rmse: 0.1049997356
2019-06-17 14:46:22,316 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 145] [Learning rate: 2.8244E-03] rmse: 0.0723949995
2019-06-17 14:46:22,621 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 146] [Learning rate: 2.8244E-03] rmse: 0.0508424454
2019-06-17 14:46:22,926 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 147] [Learning rate: 2.8244E-03] rmse: 0.0438835293
2019-06-17 14:46:23,232 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 148] [Learning rate: 2.8244E-03] rmse: 0.0717608310
2019-06-17 14:46:23,536 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 149] [Learning rate: 2.8244E-03] rmse: 0.0514270158
2019-06-17 14:46:23,841 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 150] [Learning rate: 2.8244E-03] rmse: 0.0416896562
2019-06-17 14:46:24,147 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 151] [Learning rate: 2.8244E-03] rmse: 0.0641502612
2019-06-17 14:46:24,452 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 152] [Learning rate: 2.8244E-03] rmse: 0.0741269586
2019-06-17 14:46:24,757 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 153] [Learning rate: 2.8244E-03] rmse: 0.0395630476
2019-06-17 14:46:25,062 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 154] [Learning rate: 2.8244E-03] rmse: 0.0946685525
2019-06-17 14:46:25,367 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 155] [Learning rate: 2.8244E-03] rmse: 0.0433125250
2019-06-17 14:46:25,672 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 156] [Learning rate: 2.8244E-03] rmse: 0.0702803028
2019-06-17 14:46:25,978 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 157] [Learning rate: 2.8244E-03] rmse: 0.0311552722
2019-06-17 14:46:26,283 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 158] [Learning rate: 2.8244E-03] rmse: 0.0648829836
2019-06-17 14:46:26,589 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 159] [Learning rate: 2.8244E-03] rmse: 0.0397528941
2019-06-17 14:46:26,895 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 160] [Learning rate: 2.8244E-03] rmse: 0.0569944307
2019-06-17 14:46:27,200 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 161] [Learning rate: 2.8244E-03] rmse: 0.0816186052
2019-06-17 14:46:27,505 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 162] [Learning rate: 2.8244E-03] rmse: 0.0574311855
2019-06-17 14:46:27,810 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 163] [Learning rate: 2.8244E-03] rmse: 0.0563794313
2019-06-17 14:46:28,115 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 164] [Learning rate: 2.8244E-03] rmse: 0.0684353100
2019-06-17 14:46:28,421 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 165] [Learning rate: 2.8244E-03] rmse: 0.0346362681
2019-06-17 14:46:28,726 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 166] [Learning rate: 2.8244E-03] rmse: 0.0917208996
2019-06-17 14:46:29,031 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 167] [Learning rate: 2.8244E-03] rmse: 0.0712571791
2019-06-17 14:46:29,337 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 168] [Learning rate: 2.8244E-03] rmse: 0.0362634039
2019-06-17 14:46:29,642 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 169] [Learning rate: 2.8244E-03] rmse: 0.0751665048
2019-06-17 14:46:29,947 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 170] [Learning rate: 2.8244E-03] rmse: 0.0633516035
2019-06-17 14:46:30,252 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 171] [Learning rate: 2.8244E-03] rmse: 0.0699011272
2019-06-17 14:46:30,557 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 172] [Learning rate: 2.8244E-03] rmse: 0.0427709274
2019-06-17 14:46:30,862 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 173] [Learning rate: 2.8244E-03] rmse: 0.0710169714
2019-06-17 14:46:31,168 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 174] [Learning rate: 2.8244E-03] rmse: 0.0747382217
2019-06-17 14:46:31,473 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 175] [Learning rate: 2.8244E-03] rmse: 0.0427433477
2019-06-17 14:46:31,778 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 176] [Learning rate: 2.8244E-03] rmse: 0.0355402076
2019-06-17 14:46:32,082 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 177] [Learning rate: 2.8244E-03] rmse: 0.0839402726
2019-06-17 14:46:32,388 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 178] [Learning rate: 2.8244E-03] rmse: 0.0404188142
2019-06-17 14:46:32,693 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 179] [Learning rate: 2.8244E-03] rmse: 0.0636371854
2019-06-17 14:46:32,998 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 180] [Learning rate: 2.8244E-03] rmse: 0.0936157388
2019-06-17 14:46:33,303 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 181] [Learning rate: 2.8244E-03] rmse: 0.0726607834
2019-06-17 14:46:33,609 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 182] [Learning rate: 2.8244E-03] rmse: 0.0646023756
2019-06-17 14:46:33,914 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 183] [Learning rate: 2.8244E-03] rmse: 0.0334514594
2019-06-17 14:46:34,219 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 184] [Learning rate: 2.8244E-03] rmse: 0.0682820973
2019-06-17 14:46:34,525 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 185] [Learning rate: 2.8244E-03] rmse: 0.0671760316
2019-06-17 14:46:34,830 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 186] [Learning rate: 2.8244E-03] rmse: 0.0889806966
2019-06-17 14:46:35,136 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 187] [Learning rate: 2.8244E-03] rmse: 0.0878674212
2019-06-17 14:46:35,441 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 188] [Learning rate: 2.8244E-03] rmse: 0.0950121605
2019-06-17 14:46:35,746 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 189] [Learning rate: 2.8244E-03] rmse: 0.0980485950
2019-06-17 14:46:36,051 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 190] [Learning rate: 2.8244E-03] rmse: 0.0693380698
2019-06-17 14:46:36,357 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 191] [Learning rate: 2.8244E-03] rmse: 0.0773500753
2019-06-17 14:46:36,662 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 192] [Learning rate: 2.8244E-03] rmse: 0.0961353555
2019-06-17 14:46:36,966 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 193] [Learning rate: 2.8244E-03] rmse: 0.0895474409
2019-06-17 14:46:37,271 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 194] [Learning rate: 2.8244E-03] rmse: 0.0908887154
2019-06-17 14:46:37,577 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 195] [Learning rate: 2.8244E-03] rmse: 0.0750909614
2019-06-17 14:46:37,882 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 196] [Learning rate: 2.8244E-03] rmse: 0.0491964775
2019-06-17 14:46:38,187 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 197] [Learning rate: 2.8244E-03] rmse: 0.0391427914
2019-06-17 14:46:38,492 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 198] [Learning rate: 2.8244E-03] rmse: 0.0692676423
2019-06-17 14:46:38,797 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 199] [Learning rate: 2.8244E-03] rmse: 0.0697095369
2019-06-17 14:46:39,103 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 200] [Learning rate: 2.8244E-03] rmse: 0.0841146197
2019-06-17 14:46:39,408 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 201] [Learning rate: 2.8244E-03] rmse: 0.0712995097
2019-06-17 14:46:39,713 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 202] [Learning rate: 2.8244E-03] rmse: 0.0705796406
2019-06-17 14:46:40,018 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 203] [Learning rate: 2.8244E-03] rmse: 0.0584278958
2019-06-17 14:46:40,323 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 204] [Learning rate: 2.8244E-03] rmse: 0.0673380095
2019-06-17 14:46:40,628 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 205] [Learning rate: 2.8244E-03] rmse: 0.0693146780
2019-06-17 14:46:40,933 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 206] [Learning rate: 2.8244E-03] rmse: 0.0786291278
2019-06-17 14:46:41,239 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 207] [Learning rate: 2.8244E-03] rmse: 0.0838871299
2019-06-17 14:46:41,544 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 208] [Learning rate: 2.8244E-03] rmse: 0.0823420784
2019-06-17 14:46:41,849 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 209] [Learning rate: 2.8244E-03] rmse: 0.0351812436
2019-06-17 14:46:42,155 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 210] [Learning rate: 2.8244E-03] rmse: 0.0634031972
2019-06-17 14:46:42,460 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 211] [Learning rate: 2.8244E-03] rmse: 0.0717099191
2019-06-17 14:46:42,766 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 212] [Learning rate: 2.8244E-03] rmse: 0.0383358498
2019-06-17 14:46:43,072 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 213] [Learning rate: 2.8244E-03] rmse: 0.0465763807
2019-06-17 14:46:43,378 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 214] [Learning rate: 2.8244E-03] rmse: 0.1002764988
2019-06-17 14:46:43,682 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 215] [Learning rate: 2.8244E-03] rmse: 0.0396524347
2019-06-17 14:46:43,987 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 216] [Learning rate: 2.8244E-03] rmse: 0.0266773712
2019-06-17 14:46:44,293 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 217] [Learning rate: 2.8244E-03] rmse: 0.0384900663
2019-06-17 14:46:44,598 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 218] [Learning rate: 2.8244E-03] rmse: 0.0634323223
2019-06-17 14:46:44,904 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 219] [Learning rate: 2.8244E-03] rmse: 0.0683896441
2019-06-17 14:46:45,209 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 220] [Learning rate: 2.8244E-03] rmse: 0.0420907535
2019-06-17 14:46:45,515 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 221] [Learning rate: 2.8244E-03] rmse: 0.0289013237
2019-06-17 14:46:45,820 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 222] [Learning rate: 2.8244E-03] rmse: 0.0328306206
2019-06-17 14:46:46,125 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 223] [Learning rate: 2.8244E-03] rmse: 0.0696778531
2019-06-17 14:46:46,430 INFO - trainers.nn_trainer - [train] [Epoch: 5] [Batch: 224] [Learning rate: 2.8244E-03] rmse: 0.0627060934
